Item_Identifier,Low_Fat,Regular,Dairy,Soft_Drinks,Meat,Fruits_Vegetables,Household,Baking,Snack,Fronzen_Foods,Breakfast,Health_Hygiene,Hard_Drinks,Canned,Breads,Starchy,Others,Seafood,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Visibility,Item_Weight,Item_Identifier_8,Item_Identifier_6,Item_Identifier_7,Item_Identifier_3,Item_Identifier_5,Item_Identifier_4,Item_Identifier_9,Item_Identifier_2,Item_Identifier_1,Outlet_Year,Outlet_Freq
FDG31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4826,OUT010,1998,1,3,1,258.3304,0.046867456166666675,12.15,0,1,0,0,0,0,0,0,0,3400,3400
FDI45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,176.1054,OUT013,1987,3,3,2,4027.4242,0.03764723314285714,13.1,0,0,1,0,0,0,0,0,0,5485,5485
NCS54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,176.037,OUT010,1998,1,3,1,352.874,0.010957627857142856,13.6,0,0,1,0,0,0,0,0,0,3400,3400
FDE17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,152.2366,OUT045,2002,2,2,2,2418.1856,0.05453008016666666,20.1,0,0,1,0,0,0,0,0,0,5471,5471
NCG06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,257.6646,OUT046,1997,1,1,2,2061.3168,0.02943357425,16.35,0,0,0,0,0,1,0,0,0,5393,5393
FDQ57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,144.476,OUT019,1985,1,1,1,146.476,0.03316961675,7.275,0,0,0,0,0,1,0,0,0,8702,3221
NCB31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,263.991,OUT035,2004,1,2,2,4207.856,0.12993584387499998,6.235,1,0,0,0,0,0,0,0,0,5506,5506
NCP29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65.8168,OUT018,2009,2,3,3,830.9184,0.1274690762,8.42,0,1,0,0,0,0,0,0,0,5436,5436
NCX29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144.3102,OUT019,1985,1,1,1,145.8102,0.10512068025,10.0,1,0,0,0,0,0,0,0,0,8702,3221
FDU37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.796,OUT018,2009,2,3,3,1198.44,0.10446143225,9.5,0,0,0,0,1,0,0,0,0,5436,5436
FDM02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.0198,OUT010,1998,1,3,1,87.2198,0.0838122198,12.5,0,0,0,0,1,0,0,0,0,3400,3400
FDN16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102.199,OUT046,1997,1,1,2,1960.781,0.062805713,12.6,0,0,0,0,1,0,0,0,0,5393,5393
FDR46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147.476,OUT046,1997,1,1,2,2929.52,0.16780095314285712,16.85,1,0,0,0,0,0,0,0,0,5393,5393
FDE50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,189.3556,OUT027,1985,2,3,4,2253.0672,0.016189421333333332,19.7,0,0,0,1,0,0,0,0,0,8702,5481
FDL52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.8506,OUT010,1998,1,3,1,75.9012,0.057071605000000004,6.635,0,0,1,0,0,0,0,0,0,3400,3400
FDQ49,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,157.663,OUT013,1987,3,3,2,2190.482,0.045141588999999996,20.2,0,0,0,0,1,0,0,0,0,5485,5485
FDI14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,140.2496,OUT045,2002,2,2,2,1693.7952,0.08978386314285715,14.1,0,0,1,0,0,0,0,0,0,5471,5471
FDS16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,145.676,OUT013,1987,3,3,2,3661.9,0.066312513,15.15,0,0,1,0,0,0,0,0,0,5485,5485
FDU15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9532,OUT049,1999,2,1,2,862.8768,0.03108798275,13.65,0,1,0,0,0,0,0,0,0,5423,5423
NCG43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94.0462,OUT027,1985,2,3,4,1850.924,0.09187246366666667,20.2,0,0,1,0,0,0,0,0,0,8702,5481
FDR23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,177.837,OUT027,1985,2,3,4,6351.732,0.09845637114285714,15.85,1,0,0,0,0,0,0,0,0,8702,5481
FDS52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,102.1016,OUT027,1985,2,3,4,3542.056,0.0064540375,8.89,1,0,0,0,0,0,0,0,0,8702,5481
NCP18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,151.9708,OUT018,2009,2,3,3,3611.2992,0.028632081857142857,12.15,0,0,1,0,0,0,0,0,0,5436,5436
DRF23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,172.8396,OUT027,1985,2,3,4,7152.0236,0.13460348642857142,4.61,1,0,0,0,0,0,0,0,0,8702,5481
FDO09,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,262.191,OUT045,2002,2,2,2,6048.793,0.12522225979999999,13.5,0,1,0,0,0,0,0,0,0,5471,5471
FDB40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.9102,OUT045,2002,2,2,2,2187.153,0.008389905666666668,17.5,0,1,0,0,0,0,0,0,0,5471,5471
DRK37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.453,OUT019,1985,1,1,1,759.012,0.05494758666666666,5.0,0,0,0,0,1,0,0,0,0,8702,3221
DRN11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,145.2444,OUT046,1997,1,1,2,1451.444,0.16335672675000001,7.85,0,0,0,0,0,1,0,0,0,5393,5393
FDE22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,159.692,OUT045,2002,2,2,2,958.752,0.0380340546,9.695,0,0,0,0,1,0,0,0,0,5471,5471
FDF04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,256.4304,OUT035,2004,1,2,2,1808.3128,0.015125422,17.5,1,0,0,0,0,0,0,0,0,5506,5506
FDE41,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83.1566,OUT017,2007,3,2,2,1099.2358,0.06413003939999999,9.195,0,1,0,0,0,0,0,0,0,5419,5419
FDW08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106.028,OUT027,1985,2,3,4,1810.976,0.14837984775000002,12.1,0,0,0,0,0,1,0,0,0,8702,5481
NCD54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143.4786,OUT035,2004,1,2,2,2311.6576,0.03212623828571428,21.1,0,0,1,0,0,0,0,0,0,5506,5506
FDZ33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146.5076,OUT018,2009,2,3,3,1330.2684,0.11900040928571429,10.195,1,0,0,0,0,0,0,0,0,5436,5436
FDO23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93.8436,OUT035,2004,1,2,2,1418.154,0.1648463765,17.85,0,0,1,0,0,0,0,0,0,5506,5506
FDN34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167.1132,OUT035,2004,1,2,2,2874.9244,0.0526568002,15.6,0,1,0,0,0,0,0,0,0,5506,5506
FDL39,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.1318,OUT013,1987,3,3,2,2345.6134,0.06338857366666667,16.1,0,1,0,0,0,0,0,0,0,5485,5485
FDT28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151.6708,OUT049,1999,2,1,2,3912.2408,0.06365323333333334,13.300000000000002,0,1,0,0,0,0,0,0,0,5423,5423
FDH33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.9428,OUT018,2009,2,3,3,1274.3412,0.135010776,12.85,1,0,0,0,0,0,0,0,0,5436,5436
FDA34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,171.808,OUT017,2007,3,2,2,5712.564,0.0148772304,11.5,0,0,0,0,1,0,0,0,0,5419,5419
FDZ56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,166.4474,OUT035,2004,1,2,2,5390.3168,0.028948053833333334,16.25,0,1,0,0,0,0,0,0,0,5506,5506
DRH23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54.0614,OUT017,2007,3,2,2,1160.4894,0.2025817725,14.65,0,0,0,0,1,0,0,0,0,5419,5419
NCO18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,177.4686,OUT035,2004,1,2,2,5510.8266,0.0246841202,13.15,0,0,0,0,1,0,0,0,0,5506,5506
DRG27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0138,OUT018,2009,2,3,3,568.5932,0.12493597875000001,8.895,0,0,0,0,1,0,0,0,0,5436,5436
FDM28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,181.366,OUT010,1998,1,3,1,179.766,0.05595797533333333,15.7,0,1,0,0,0,0,0,0,0,3400,3400
NCY41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.7532,OUT010,1998,1,3,1,143.8128,0.08307118442857143,16.75,0,0,1,0,0,0,0,0,0,3400,3400
FDD21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.4176,OUT035,2004,1,2,2,2633.9048,0.03061079775,10.3,0,1,0,0,0,0,0,0,0,5506,5506
FDD44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,257.1646,OUT049,1999,2,1,2,6183.9504,0.0785744454,8.05,0,1,0,0,0,0,0,0,0,5423,5423
FDP16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,246.6802,OUT046,1997,1,1,2,2702.4822,0.04467887499999999,18.6,0,0,0,0,1,0,0,0,0,5393,5393
FDQ37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,193.4478,OUT046,1997,1,1,2,4843.695,0.1011846636,20.75,0,0,0,0,1,0,0,0,0,5393,5393
NCY05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37.0874,OUT045,2002,2,2,2,952.7598,0.055038363,13.5,0,0,0,0,1,0,0,0,0,5471,5471
NCE07,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.0154,OUT035,2004,1,2,2,1985.4156,0.014614804,8.18,0,0,1,0,0,0,0,0,0,5506,5506
DRI51,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.3764,OUT035,2004,1,2,2,2061.3168,0.047973762600000004,17.25,0,1,0,0,0,0,0,0,0,5506,5506
NCI31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.519,OUT045,2002,2,2,2,1025.332,0.09790965628571427,20.0,0,0,1,0,0,0,0,0,0,5471,5471
FDK60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96.2068,OUT046,1997,1,1,2,3013.4108,0.09403446366666667,16.5,0,0,0,0,0,1,0,0,0,5393,5393
FDY12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49.8008,OUT046,1997,1,1,2,809.6128,0.16463882975,9.8,0,0,0,0,1,0,0,0,0,5393,5393
FDO38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76.0986,OUT049,1999,2,1,2,623.1888,0.0729624448,17.25,0,0,0,0,1,0,0,0,0,5423,5423
FDP11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,218.7166,OUT035,2004,1,2,2,1088.583,0.08142192250000001,15.85,1,0,0,0,0,0,0,0,0,5506,5506
FDC21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108.4254,OUT019,1985,1,1,1,217.0508,0.055275661399999995,14.6,0,0,0,0,1,0,0,0,0,8702,3221
NCF54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,172.6422,OUT017,2007,3,2,2,2931.5174,0.055448674749999996,18.0,0,0,0,0,0,1,0,0,0,5419,5419
FDC35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,207.5638,OUT027,1985,2,3,4,4555.4036,0.13664100366666668,7.435,0,1,0,0,0,0,0,0,0,8702,5481
FDV43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.2086,OUT049,1999,2,1,2,490.6946,0.076916308,16.0,0,0,0,1,0,0,0,0,0,5423,5423
DRE12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.686,OUT049,1999,2,1,2,1584.604,0.07071955799999999,4.59,0,1,0,0,0,0,0,0,0,5423,5423
DRE27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2726,OUT013,1987,3,3,2,782.9808,0.147626014,11.85,0,1,0,0,0,0,0,0,0,5485,5485
DRC36,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.7054,OUT027,1985,2,3,4,5778.4782,0.04499189975,13.0,0,0,0,0,1,0,0,0,0,8702,5481
FDZ38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.0422,OUT027,1985,2,3,4,5173.266,0.009007714666666666,17.6,0,1,0,0,0,0,0,0,0,8702,5481
NCW42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,220.7456,OUT017,2007,3,2,2,4420.912,0.0751858864,18.2,0,0,0,0,1,0,0,0,0,5419,5419
NCZ18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255.5698,OUT045,2002,2,2,2,1522.0188,0.20958492166666667,7.825,0,0,1,0,0,0,0,0,0,5471,5471
FDL13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,232.73,OUT019,1985,1,1,1,932.12,0.06788114414285715,13.85,0,0,1,0,0,0,0,0,0,8702,3221
NCN18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113.3544,OUT018,2009,2,3,3,1006.6896,0.12472797999999999,8.895,0,0,0,0,1,0,0,0,0,5436,5436
FDI41,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148.6418,OUT017,2007,3,2,2,1765.7016,0.06896943614285714,18.5,1,0,0,0,0,0,0,0,0,5419,5419
FDV22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,157.463,OUT013,1987,3,3,2,2503.408,0.011075575499999999,14.85,0,1,0,0,0,0,0,0,0,5485,5485
NCB43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187.8898,OUT027,1985,2,3,4,7296.5022,0.100046726,20.2,0,1,0,0,0,0,0,0,0,8702,5481
FDQ46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110.1544,OUT035,2004,1,2,2,2684.5056,0.10399879833333332,7.510000000000001,0,1,0,0,0,0,0,0,0,5506,5506
FDC44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.9518,OUT049,1999,2,1,2,2163.1842,0.1726662592,15.6,0,1,0,0,0,0,0,0,0,5423,5423
FDB22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,154.3998,OUT035,2004,1,2,2,3383.5956,0.12642599940000002,8.02,0,0,0,0,1,0,0,0,0,5506,5506
FDV23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124.4046,OUT045,2002,2,2,2,2241.0828,0.1217533636,11.0,0,0,0,0,1,0,0,0,0,5471,5471
FDK10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,181.166,OUT027,1985,2,3,4,3415.554,0.0403900668,5.785,0,0,0,0,1,0,0,0,0,8702,5481
FDF05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,264.391,OUT045,2002,2,2,2,5259.82,0.026895910125,17.5,1,0,0,0,0,0,0,0,0,5471,5471
FDL33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193.8452,OUT046,1997,1,1,2,1957.452,0.11336046660000001,7.235000000000001,0,1,0,0,0,0,0,0,0,5393,5393
FDD20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,126.4046,OUT027,1985,2,3,4,5353.6978,0.020709213333333334,14.15,0,0,0,1,0,0,0,0,0,8702,5481
NCM54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125.6678,OUT027,1985,2,3,4,4832.3764,0.058570554,17.7,0,0,0,0,1,0,0,0,0,8702,5481
FDW48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81.0618,OUT017,2007,3,2,2,1450.1124,0.008549911714285714,18.0,1,0,0,0,0,0,0,0,0,5419,5419
DRF36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.0846,OUT018,2009,2,3,3,5350.3688,0.026236066166666665,16.1,0,1,0,0,0,0,0,0,0,5436,5436
NCM06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155.2656,OUT045,2002,2,2,2,2934.8464,0.08310678142857143,7.474999999999999,0,0,1,0,0,0,0,0,0,5471,5471
NCA54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178.7318,OUT010,1998,1,3,1,360.8636,0.04282478225,16.5,0,0,0,0,0,1,0,0,0,3400,3400
FDT46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.8008,OUT045,2002,2,2,2,708.4112,0.03815762083333333,11.35,0,0,1,0,0,0,0,0,0,5471,5471
FDH20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.441,OUT035,2004,1,2,2,2220.443,0.024982221399999997,16.1,0,1,0,0,0,0,0,0,0,5506,5506
FDT38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.1566,OUT045,2002,2,2,2,1606.5754,0.05768428666666667,18.7,0,0,0,1,0,0,0,0,0,5471,5471
NCI17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96.641,OUT045,2002,2,2,2,868.869,0.14356805683333332,8.645,0,1,0,0,0,0,0,0,0,5471,5471
FDO40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,147.1392,OUT017,2007,3,2,2,2237.088,0.03632725316666666,17.1,0,1,0,0,0,0,0,0,0,5419,5419
FDP12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.9874,OUT046,1997,1,1,2,705.748,0.04534874,9.8,0,0,0,0,1,0,0,0,0,5393,5393
FDI44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75.2328,OUT027,1985,2,3,4,1544.656,0.10027137024999999,16.1,0,0,0,0,0,1,0,0,0,8702,5481
FDB21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,242.9854,OUT027,1985,2,3,4,6767.1912,0.14895016049999998,7.475,0,0,0,0,1,0,0,0,0,8702,5481
FDG16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213.7192,OUT013,1987,3,3,2,1078.596,0.10118279466666667,15.25,0,1,0,0,0,0,0,0,0,5485,5485
NCZ42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,236.5248,OUT017,2007,3,2,2,4029.4216,0.01130539675,10.5,0,0,0,0,1,0,0,0,0,5419,5419
NCJ30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170.379,OUT017,2007,3,2,2,1018.674,0.087515845875,5.82,0,0,0,0,0,0,1,0,0,5419,5419
FDV49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,263.2226,OUT046,1997,1,1,2,3700.5164,0.025838496833333335,10.0,0,1,0,0,0,0,0,0,0,5393,5393
NCO43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103.1016,OUT045,2002,2,2,2,2024.032,0.04720297775,5.5,0,0,0,0,1,0,0,0,0,5471,5471
NCF18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,191.9504,OUT010,1998,1,3,1,767.0016,0.100981399,18.35,0,0,0,0,1,0,0,0,0,3400,3400
NCX41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,211.0244,OUT010,1998,1,3,1,1482.0708,0.020407388399999997,19.0,0,1,0,0,0,0,0,0,0,3400,3400
FDY11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67.5142,OUT013,1987,3,3,2,593.2278,0.029622247600000002,6.709999999999999,0,0,0,0,1,0,0,0,0,5485,5485
FDU46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.254,OUT049,1999,2,1,2,1125.202,0.01220294385714286,10.3,0,0,1,0,0,0,0,0,0,5423,5423
NCI18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,222.7746,OUT049,1999,2,1,2,1570.6222,0.014043825833333334,18.35,0,1,0,0,0,0,0,0,0,5423,5423
FDL38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.9172,OUT035,2004,1,2,2,2141.2128,0.017732145,13.8,0,0,1,0,0,0,0,0,0,5506,5506
FDY60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,144.8128,OUT017,2007,3,2,2,2157.192,0.0308318305,10.5,0,0,0,0,1,0,0,0,0,5419,5419
FDF53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,178.7318,OUT049,1999,2,1,2,3428.2042,0.08361771500000001,20.75,0,0,0,0,0,1,0,0,0,5423,5423
NCM05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,263.7226,OUT027,1985,2,3,4,6872.3876,0.0740226195,6.825,0,1,0,0,0,0,0,0,0,8702,5481
FDR13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,117.8492,OUT018,2009,2,3,3,1506.0396,0.028766748999999998,9.895,0,0,0,1,0,0,0,0,0,5436,5436
FDA49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.0198,OUT019,1985,1,1,1,174.4396,0.08029944700000001,19.7,0,1,0,0,0,0,0,0,0,8702,3221
FDY52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59.3536,OUT019,1985,1,1,1,122.5072,0.0084558516,6.365,0,1,0,0,0,0,0,0,0,8702,3221
FDL02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,107.1622,OUT019,1985,1,1,1,211.7244,0.12364047225,20.0,0,0,0,0,0,1,0,0,0,8702,3221
FDO24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,156.7604,OUT013,1987,3,3,2,1901.5248,0.19589188299999996,11.1,0,0,1,0,0,0,0,0,0,5485,5485
FDM08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,223.7088,OUT035,2004,1,2,2,2684.5056,0.059682492499999996,10.1,0,0,1,0,0,0,0,0,0,5506,5506
FDJ02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,147.2418,OUT019,1985,1,1,1,294.2836,0.0299352125,17.2,0,0,0,0,0,1,0,0,0,8702,3221
FDW40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,143.9812,OUT018,2009,2,3,3,1139.8496,0.12295917949999999,14.0,0,0,0,0,0,1,0,0,0,5436,5436
FDT46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.5008,OUT027,1985,2,3,4,1012.016,0.03815762083333333,11.35,0,0,1,0,0,0,0,0,0,8702,5481
FDY08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,139.9838,OUT017,2007,3,2,2,1966.7732,0.200014172,9.395,0,0,0,0,0,1,0,0,0,5419,5419
FDM21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,256.1646,OUT027,1985,2,3,4,7472.2734,0.064418241,20.2,0,0,0,0,1,0,0,0,0,8702,5481
FDH26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,142.2496,OUT027,1985,2,3,4,2399.5432,0.03470862257142857,19.25,0,0,1,0,0,0,0,0,0,8702,5481
NCM42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110.0912,OUT049,1999,2,1,2,1637.868,0.028423607,6.13,0,0,0,0,0,0,0,1,0,5423,5423
FDW13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.1324,OUT035,2004,1,2,2,1350.2424,0.11190293389999999,8.5,0,0,0,0,0,0,0,0,0,5506,5506
FDN04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,178.1344,OUT027,1985,2,3,4,3747.1224,0.014101339666666666,11.800000000000002,0,0,1,0,0,0,0,0,0,8702,5481
NCD07,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.4518,OUT046,1997,1,1,2,1593.9252,0.0554487675,9.1,0,0,0,0,0,1,0,0,0,5393,5393
FDB34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.3198,OUT010,1998,1,3,1,261.6594,0.029202658142857142,15.25,0,0,1,0,0,0,0,0,0,3400,3400
FDD09,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,179.9976,OUT013,1987,3,3,2,4889.6352,0.021526135000000002,13.5,0,1,0,0,0,0,0,0,0,5485,5485
DRH59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72.338,OUT049,1999,2,1,2,805.618,0.0781195325,10.800000000000002,0,0,0,1,0,0,0,0,0,5423,5423
DRN36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3752,OUT035,2004,1,2,2,1438.128,0.05955943425,15.199999999999998,0,0,0,0,1,0,0,0,0,5506,5506
DRA24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.6868,OUT017,2007,3,2,2,1146.5076,0.04806226414285714,19.35,0,0,1,0,0,0,0,0,0,5419,5419
FDY36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.238,OUT027,1985,2,3,4,1171.808,0.010595105166666667,12.3,0,1,0,0,0,0,0,0,0,8702,5481
FDG34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,106.9254,OUT013,1987,3,3,2,3038.7112,0.04121846014285714,11.5,0,0,1,0,0,0,0,0,0,5485,5485
FDK43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127.302,OUT017,2007,3,2,2,2277.036,0.030255589166666666,9.8,0,1,0,0,0,0,0,0,0,5419,5419
NCM06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,156.4656,OUT017,2007,3,2,2,2008.0528,0.08310678142857143,7.474999999999999,0,0,1,0,0,0,0,0,0,5419,5419
FDK22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,215.685,OUT018,2009,2,3,3,649.155,0.0296074724,9.8,0,0,0,0,1,0,0,0,0,5436,5436
